graph_type,method,repetition,dimension,depth,max_parents,sparsity,correlation,observed_fraction,observation_strategy,initial_state_strategy,n_observed,n_latent,runtime_seconds,ess_mean,ess_min,ess_max,ess_per_second,weighted_ess,weighted_ess_fraction,mean_rmse,variance_rmse,covariance_frobenius_error,acceptance_rate,posterior_condition_number,mean_abs_posterior_corr,max_abs_posterior_corr,precision_density,n_edges,graph_density,empirical_depth,observed_mean_depth,observed_mean_descendants,observed_mean_children,block_within_precision_mass,block_cut_ratio,n_blocks,mean_block_size,max_block_size_actual,gibbs_spectral_radius,rb_mean_rmse,rb_variance_rmse
random_sparse,block_topological,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.021403292000059082,512.740279843581,317.72964330349373,700.0,23956.140945148327,,,0.03014526020569222,0.0441590326506082,0.48081286870301154,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,0.45766384848007163,0.5423361515199283,3.0,6.0,8.0,0.32766398776714695,0.008887997610911256,0.005897925550994985
random_sparse,block_random,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.020585763999974915,498.3349924464998,278.8016885140655,700.0,24207.748250058004,,,0.03342256366291125,0.054632257573502804,0.47523757589188437,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,0.5449309041276638,0.45506909587233624,3.0,6.0,8.0,0.33504072529007833,0.016092784893865866,0.0059053045043947275
random_sparse,block_precision_bfs,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.035085239000068213,597.459968822475,406.24783820151475,700.0,17028.81285264477,,,0.0370243837204059,0.030732535561370487,0.3972497179640549,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,0.6561514320296443,0.3438485679703557,5.0,3.6,8.0,0.28019976205200575,0.018077854800910027,0.0023921367700486013
random_sparse,rw_mh,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.007244850000006409,12.642846266677088,5.332002240595332,23.99542452302021,1745.0804732556098,,,0.2870972254835565,0.2833769890936924,2.751177312179411,0.188,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,,,,,,,,
random_sparse,mala_diag,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.026988125000002583,45.9934234999749,26.160968059949525,62.995702041049,1704.2096662873207,,,0.07624859684074906,0.12843995671300307,1.0822813277692422,0.923,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,,,,,,,,
random_sparse,likelihood_weighting_sis,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.002616307000039342,4.6505327712086055,4.6505327712086055,4.6505327712086055,1777.5179943097942,4.6505327712086055,0.006643618244583722,0.3942476456225206,0.39548800861783684,2.449134417095718,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,,,,,,,,
random_sparse,single_site_gibbs,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.05049190299996553,392.9202585354544,233.80673364179034,521.8466144353143,7781.846894059878,,,0.026043338583667773,0.024394782211062963,0.35917285865209003,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,0.0,1.0,18.0,1.0,1.0,0.5378978668698675,,
random_sparse,block_depth,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.07360515999994277,426.827057940088,228.59978654299957,643.9765126211322,5798.874127037016,,,0.044352034006731926,0.042854689326150816,0.43449136899989654,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,0.04565605068997262,0.9543439493100274,12.0,1.5,4.0,0.529920739003912,0.024922503367585464,0.009866282193743244
random_sparse,block_topological,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.021559717999934946,475.00851833353744,266.2839554358498,645.6273516116759,22032.22316428122,,,0.025063135176364982,0.03549652105177466,0.40257485339240234,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,0.5359287547670757,0.4640712452329243,3.0,6.0,8.0,0.4391650808003902,0.009380813956731373,0.005995198998637876
random_sparse,block_random,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.0203837779999958,475.89856142387293,387.78191801026725,644.0478751255362,23346.92623830435,,,0.01901700233649378,0.030473946108094584,0.37299522373412486,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,0.3499594433347036,0.6500405566652965,3.0,6.0,8.0,0.49582050854706217,0.005790108618871428,0.005007142256753855
random_sparse,block_precision_bfs,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.022540957000046546,416.31092583504994,281.3328614050762,625.7553172936392,18469.088328157064,,,0.016889637222124613,0.04361466928249868,0.38086962055147455,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,0.4747963965268724,0.5252036034731276,3.0,6.0,8.0,0.43774268122024207,0.006700531133069861,0.006457356560488095
random_sparse,rw_mh,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.00706009600003199,13.52111959780202,8.871270582748247,31.930697399528103,1915.1467059004233,,,0.17865810378733682,0.2516852966374844,2.325599506560554,0.165,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,,,,,,,,
random_sparse,mala_diag,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.027222416000086014,47.27740168633541,28.842324555845174,81.06861834910148,1736.7085157388685,,,0.16872477921536363,0.10396391565454155,1.0802142543469806,0.908,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,,,,,,,,
random_sparse,likelihood_weighting_sis,2,60,,6,0.18,0.8,0.7,deep,prior,42,18,0.0024596819999942454,2.9285943537943306,2.9285943537943306,2.9285943537943306,1190.6394216005087,2.9285943537943306,0.004183706219706187,0.459012587325125,0.3819557913226973,3.674624574827981,,15.582111437341768,0.10240360599400984,0.39923232314791,0.5686274509803921,248,0.1401129943502825,15,8.404761904761905,11.785714285714286,3.0714285714285716,,,,,,,,
random_sparse,single_site_gibbs,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.1363171439999178,29.013273555382188,9.800815096252874,85.97496278571775,212.83657142493894,,,0.4633671126385156,1.8882429967969536,52.99626751801856,,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,0.0,1.0,54.0,1.0,1.0,0.9832208575275196,,
random_sparse,block_depth,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.09742396399997233,28.78502973762018,13.271055731640246,77.20775610647185,295.4614917704268,,,0.3160829678290827,1.5161487964238625,43.220005480025364,,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,0.0386418637824975,0.9613581362175025,14.0,3.857142857142857,7.0,0.9842446522416772,0.30300853251397813,1.4744431034731078
random_sparse,block_topological,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.04628276400001141,37.485027391044085,10.88230514990675,224.57682280152815,809.9133273681504,,,0.25106748202147455,1.531703448964331,40.34285844858821,,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,0.17292226752056572,0.8270777324794343,7.0,7.714285714285714,8.0,0.983905608698365,0.2383043412167714,1.4953636419984864
random_sparse,block_random,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.04666827000005469,29.93302657871789,13.70432659002275,100.60434832184752,641.3999614445278,,,0.9348977821197303,1.3400532504858593,33.31906037588042,,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,0.12518047050681128,0.8748195294931888,7.0,7.714285714285714,8.0,0.9843398369133196,0.9226643083627344,1.2778090198994825
random_sparse,block_precision_bfs,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.0718938589999425,39.454792026399126,10.46438012232348,342.50827403134025,548.7922414406867,,,0.5830980738198404,0.967429097461735,33.07770309199874,,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,0.3068667727450963,0.6931332272549038,11.0,4.909090909090909,8.0,0.9749507318707845,0.5759686145711153,0.9308374960787518
random_sparse,rw_mh,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.007950836999953026,7.630831034893306,4.2870320367070995,16.85880642863953,959.7519147906553,,,3.174090764187211,5.315890930682426,81.15022830852938,0.05,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,,,,,,,,
random_sparse,mala_diag,2,60,,6,0.18,0.95,0.1,uniform,prior,6,54,0.030303484000000935,11.499778843471633,4.559728700396871,32.100120965633444,379.4870201548864,,,1.577954576520498,3.702364051706268,76.75638356124853,0.796,714.1030986854446,0.2076500899325882,0.8666670353536478,0.31446540880503143,238,0.1344632768361582,14,7.0,17.666666666666668,4.666666666666667,,,,,,,,
