graph_type,method,repetition,dimension,depth,max_parents,sparsity,correlation,observed_fraction,observation_strategy,initial_state_strategy,n_observed,n_latent,runtime_seconds,ess_mean,ess_min,ess_max,ess_per_second,weighted_ess,weighted_ess_fraction,mean_rmse,variance_rmse,covariance_frobenius_error,acceptance_rate,posterior_condition_number,mean_abs_posterior_corr,max_abs_posterior_corr,precision_density,n_edges,graph_density,empirical_depth,observed_mean_depth,observed_mean_descendants,observed_mean_children,block_within_precision_mass,block_cut_ratio,n_blocks,mean_block_size,max_block_size_actual,gibbs_spectral_radius,rb_mean_rmse,rb_variance_rmse
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.1,uniform,prior,4,32,0.026925043000005644,200.95212286633014,53.063958374556265,500.0,7463.390972719636,,,0.060414035922617605,0.26277642530721895,4.0775643510004995,,85.92066731275371,0.1253233509869277,0.757872564026816,0.19556451612903225,65,0.10317460317460317,7,2.75,3.75,1.5,0.594241337249237,0.405758662750763,5.0,6.4,8.0,0.8407693254673625,0.04681278962816997,0.19289469207614984
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.1,uniform,prior,4,32,0.0048716860000013185,9.657132455855784,4.254565080732209,19.552131178248516,1982.2978032355063,,,1.2515152382133337,1.7833591616593933,19.962875032400653,0.17714285714285713,85.92066731275371,0.1253233509869277,0.757872564026816,0.19556451612903225,65,0.10317460317460317,7,2.75,3.75,1.5,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.1,uniform,prior,4,32,0.02078311200000371,15.115906854358256,6.268199266515112,34.816744614558324,727.3168163822413,,,1.4835304976703905,1.0754529412558687,13.775746740730161,0.8314285714285714,85.92066731275371,0.1253233509869277,0.757872564026816,0.19556451612903225,65,0.10317460317460317,7,2.75,3.75,1.5,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.1,uniform,prior,4,32,0.0017874760000040624,215.52337398241448,215.52337398241448,215.52337398241448,120574.13581045266,215.52337398241448,0.43104674796482895,0.09428882668905635,0.18761004421137634,4.012488817337524,,85.92066731275371,0.1253233509869277,0.757872564026816,0.19556451612903225,65,0.10317460317460317,7,2.75,3.75,1.5,,,,,,,,
random_sparse,single_site_gibbs,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.0637342530000069,80.4245532926607,26.42768901081532,221.90100618751592,1261.873317831967,,,0.09563298881870014,0.12490466654541399,3.561395096356216,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,0.0,1.0,32.0,1.0,1.0,0.8431352988542167,,
random_sparse,block_depth,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.035505112999999255,122.00493055642045,42.671805192672785,218.43641985529138,3436.2636884558856,,,0.1006310702491463,0.180819105081886,4.212171170865063,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,0.03657965026322578,0.9634203497367743,7.0,4.571428571428571,7.0,0.8502257025390768,0.07483844933630235,0.13917574734024343
random_sparse,block_topological,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.019750272999999652,116.8371738658387,56.12229222245943,261.6148386584975,5915.724499901381,,,0.0991322328317597,0.25620191303916184,4.445657081256142,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,0.20162087094565515,0.7983791290543448,4.0,8.0,8.0,0.8414336776461895,0.07524912074305094,0.1882488890480792
random_sparse,block_random,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.01965886400000727,135.20398976332987,67.26881946449302,289.5370150505294,6877.5077625685735,,,0.09212476487938148,0.2435564158813203,4.105531124704036,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,0.2527885860554056,0.7472114139445944,4.0,8.0,8.0,0.8419558797445291,0.06656291706659997,0.16029369317640982
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.0245472650000238,206.74612816393574,69.87234380723861,400.2380932498247,8422.369178958848,,,0.10568549710594649,0.12137056841609452,2.7889006789246955,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,0.5472624037983104,0.45273759620168963,5.0,6.4,8.0,0.7765843512788325,0.07509085789876058,0.07912697321797293
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.005862049000029401,7.9805504139576104,4.222190274152414,20.74240334465046,1361.392648529138,,,0.8049140654230904,0.981446609752427,14.4369446502784,0.18714285714285714,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.020806149999998524,17.892349475688167,7.531069915798938,37.5410000311251,859.9548439134312,,,0.541883688310462,0.5578843579358488,9.52690827050273,0.8685714285714285,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.1,shallow,prior,4,32,0.0015272340000365148,62.62652413777034,62.62652413777034,62.62652413777034,41006.50203981381,62.62652413777034,0.12525304827554068,0.13312729700947956,0.27109069520347145,6.207112817519744,,42.309006448978295,0.12105680169562302,0.7033861850215427,0.1693548387096774,65,0.10317460317460317,7,1.0,4.25,2.5,,,,,,,,
random_sparse,single_site_gibbs,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.06239808800000901,95.37161006947039,16.893136844221875,500.0,1528.4380199190819,,,0.26753641496634684,0.43417131502876816,5.93049872670981,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,0.0,1.0,32.0,1.0,1.0,0.9242782982767995,,
random_sparse,block_depth,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.03644622099989192,114.65299292174919,41.50873029984372,500.0,3145.8129204146894,,,0.2696313105894329,0.6982781444101248,9.210458257219596,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,0.05334378778525847,0.9466562122147415,7.0,4.571428571428571,8.0,0.9253130000068673,0.25230255005145785,0.656794913649865
random_sparse,block_topological,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.018432655999959024,126.15010085947877,37.293995687067465,500.0,6843.837418750678,,,0.21640740137081502,0.23100422885208008,4.524057688503802,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,0.1719210448639725,0.8280789551360275,4.0,8.0,8.0,0.9104345883240594,0.2017964993462403,0.2073918351059025
random_sparse,block_random,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.020018192999941675,120.99923370394887,23.15520885666724,351.00346459198363,6044.463339138623,,,0.07277689271647812,0.23106746408623388,4.058259292241229,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,0.19230230107048613,0.8076976989295139,4.0,8.0,8.0,0.9120902105397439,0.05927371657256054,0.15535565343106209
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.026828292000004694,176.9749238269305,24.60768124827149,500.0,6596.578113392367,,,0.107116138543131,0.2881156541812158,4.170268099285262,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,0.5687051113168637,0.43129488868313626,5.0,6.4,8.0,0.9022002550924688,0.08232041172211997,0.2312649847331137
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.005220042000019021,9.244385810480109,4.205974294273977,20.486211863448197,1770.940887151181,,,1.19482817441128,1.684323231813967,20.908163646612863,0.17714285714285713,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.020966634999922462,16.677576695053844,5.94367287967149,55.91501025886811,795.4341121079048,,,0.8283997680678697,1.309462844570087,18.167240290255027,0.8414285714285714,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.1,deep,prior,4,32,0.001477378000004137,15.477804943621488,15.477804943621488,15.477804943621488,10476.536772293986,15.477804943621488,0.030955609887242976,0.4737047256892392,0.5937458372156148,13.000349640357763,,95.01916714117314,0.12444367897208607,0.7723899973798041,0.2056451612903226,65,0.10317460317460317,7,2.0,2.0,1.0,,,,,,,,
random_sparse,single_site_gibbs,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.04410112100003971,238.1057758257658,67.77578153481798,457.8688536003637,5399.086699532,,,0.051359276790678046,0.11429397314881781,1.4999366226744169,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,0.0,1.0,22.0,1.0,1.0,0.6359953895275825,,
random_sparse,block_depth,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.02568705700002738,280.99091960699985,149.18320537275045,500.0,10939.007906071152,,,0.0862067518232685,0.06991007283445926,1.1438936870907344,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,0.09120850365281943,0.9087914963471806,5.0,4.4,9.0,0.6349653736890029,0.0596448274525431,0.029977506840207294
random_sparse,block_topological,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.014701454999908492,279.09532811327733,118.20659749142698,500.0,18984.197694378858,,,0.06776572751020891,0.07711129577585052,1.0385146641316618,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,0.16508758026253514,0.8349124197374649,3.0,7.333333333333333,8.0,0.6000206041969111,0.03574566171023835,0.014022046865878181
random_sparse,block_random,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.01753156899997066,304.34884454014605,204.7877309575252,500.0,17360.04601417337,,,0.03896331685417787,0.10111619363908367,1.099822311772514,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,0.27770527234544545,0.7222947276545546,3.0,7.333333333333333,8.0,0.566759919728729,0.017957176623323724,0.02610584978134555
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.02355806900004609,400.44927005899575,173.53370104754188,500.0,16998.39108452447,,,0.048147330151273135,0.1028308896981801,1.075746960848358,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,0.7056112612840961,0.2943887387159039,5.0,4.4,8.0,0.4967026061196012,0.012906124004573331,0.0050760547516519325
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.004635277000033966,9.678067689244687,5.441019005713989,25.060066468815812,2087.915714459733,,,0.3768523932315817,0.4619585994852409,5.288649278135828,0.26285714285714284,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.01928708100001586,24.846189049676386,8.641290129187695,61.1153202589615,1288.2296211467124,,,0.2587388185940227,0.15761287752721861,2.8678459949284756,0.9114285714285715,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.4,uniform,prior,14,22,0.0014050990000669117,52.2374400261932,52.2374400261932,52.2374400261932,37177.0530216772,52.2374400261932,0.10447488005238639,0.09740217135142906,0.16898024515104568,2.8160409115653193,,15.268890713251508,0.07666343135610647,0.591397284048568,0.1774891774891775,65,0.10317460317460317,7,3.2142857142857144,2.7857142857142856,1.5714285714285714,,,,,,,,
random_sparse,single_site_gibbs,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.04097664599999007,203.58050148378558,52.529420882840576,460.7067598233499,4968.208024732793,,,0.09763732657235757,0.09174857540624859,1.3760439123692674,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,0.0,1.0,22.0,1.0,1.0,0.7830993839033532,,
random_sparse,block_depth,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.02819813900009649,201.35282946481365,88.39711968590362,375.276531447049,7140.642489354515,,,0.053900920676618294,0.11542167771462848,1.7013850023955441,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,0.03453030239433423,0.9654696976056658,6.0,3.6666666666666665,5.0,0.7914833575935003,0.031237091233395315,0.06675240536448153
random_sparse,block_topological,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.01480947400000332,235.2520821151869,65.55000534972949,500.0,15885.242252029624,,,0.10535769086940411,0.07413306622071424,1.2954355219369944,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,0.28813001053084125,0.7118699894691587,3.0,7.333333333333333,8.0,0.737003056991939,0.0929539394745209,0.031851921373895906
random_sparse,block_random,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.016297779999945305,225.3156898834062,80.51755973861262,389.85479804865486,13824.931363913513,,,0.07042974833911161,0.18571334437977025,1.9414857900973175,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,0.3112863833733464,0.6887136166266536,3.0,7.333333333333333,8.0,0.7613489225879893,0.05046480883417712,0.12340351239575649
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.02537558100004844,311.12557436432553,139.601768170126,500.0,12260.825648237635,,,0.07375076350378376,0.08321734372100574,1.5185533405220182,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,0.7004513245177939,0.2995486754822061,5.0,4.4,8.0,0.525898387136393,0.039090116248166475,0.022064645906595813
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.006180220000032932,9.881577956184495,4.213324491340934,24.445259266987176,1598.9039154159302,,,0.4596662241132531,0.6240506695898228,10.85138945669995,0.2642857142857143,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.021783125999945696,26.401636214180506,9.045982833442183,61.06932810542109,1212.0223798111585,,,0.2506420684367357,0.2353634689264362,4.627094894302252,0.8971428571428571,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.4,shallow,prior,14,22,0.0015413609999086475,69.30576205512523,69.30576205512523,69.30576205512523,44964.00392849748,69.30576205512523,0.13861152411025046,0.13239638376551283,0.264369119033687,3.2069681249297903,,28.977996234325445,0.09989923617182933,0.6751010809637888,0.18181818181818182,65,0.10317460317460317,7,1.7142857142857142,5.642857142857143,2.142857142857143,,,,,,,,
random_sparse,single_site_gibbs,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.04365052499997546,235.8023580577129,64.77082863373049,500.0,5402.050904493027,,,0.05131664433449121,0.07114885329838991,1.1212735912104808,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,0.0,1.0,22.0,1.0,1.0,0.7682174646290948,,
random_sparse,block_depth,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.03171740800007683,251.00712709882148,93.2433842067296,500.0,7913.860019652724,,,0.09353126135017206,0.09081542795585058,1.3600546038605263,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,0.06330452641298914,0.9366954735870109,6.0,3.6666666666666665,6.0,0.7701383656730525,0.06863776192462889,0.04747513895297728
random_sparse,block_topological,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.016343151000000944,276.21591922930907,108.76066410800176,500.0,16901.019835727708,,,0.12049481976892622,0.09990956653711199,1.2019355977254562,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,0.2772812077868477,0.7227187922131523,3.0,7.333333333333333,8.0,0.7085527917494695,0.09714784653059569,0.040667006848100935
random_sparse,block_random,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.015835888000083287,306.5822985806881,79.70936380080028,500.0,19359.96886180779,,,0.06440721375150694,0.07066256936061067,1.177309695136278,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,0.3762037786324458,0.6237962213675542,3.0,7.333333333333333,8.0,0.7090708241602863,0.0485313170699565,0.011928011582823113
random_sparse,block_precision_bfs,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.028408838000018477,318.6462811791487,91.26706452286068,500.0,11216.448950813878,,,0.12319973327314249,0.05605264962434238,1.0841829713949012,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,0.6389310279040876,0.3610689720959124,6.0,3.6666666666666665,8.0,0.6359937214475404,0.0980058631345472,0.008224391214163667
random_sparse,rw_mh,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.005317730000001575,10.18772867782634,6.138538203164933,20.199457968473098,1915.8040513195149,,,0.8282665134857795,0.6436739661794978,6.405137439919095,0.24285714285714285,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,,,,,,,,
random_sparse,mala_diag,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.02309423600001992,22.658251466868396,10.9183475177648,38.80403885835807,981.1215000508722,,,0.38201796044387054,0.35902698581426007,4.174681728265992,0.9028571428571428,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,,,,,,,,
random_sparse,likelihood_weighting_sis,0,36,,4.0,0.15,0.8,0.4,deep,prior,14,22,0.0017915619999939736,41.810511467932,41.810511467932,41.810511467932,23337.462766051438,41.810511467932,0.083621022935864,0.17720954700049757,0.28828732551358727,2.6839327649630116,,20.486506561131375,0.08709008795804492,0.6641402906204781,0.12121212121212122,65,0.10317460317460317,7,2.0,4.142857142857143,2.0714285714285716,,,,,,,,
layered,single_site_gibbs,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.06957759099998384,408.88371628108285,273.3984401939591,500.0,5876.658136686247,,,0.04674277868970292,0.07355260375658948,1.5661699337687394,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,0.0,1.0,32.0,1.0,1.0,0.19010602795010711,,
layered,block_depth,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.021566425999935745,423.01494785993765,269.14832460944046,500.0,19614.513218889304,,,0.037043051556831186,0.053854747257346854,1.4800668913147763,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,0.028929041432662447,0.9710709585673376,4.0,8.0,9.0,0.22968209116964636,0.011354635826378636,0.004974688173255741
layered,block_topological,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.02137192799989407,399.5075878747233,247.68041598971436,500.0,18693.100027133885,,,0.04391922348051226,0.05274116640780742,1.5177371546858365,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,0.06445571078597102,0.935544289214029,4.0,8.0,8.0,0.22430631606906154,0.012925556472880344,0.004755627107468451
layered,block_random,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.01944846999992933,428.2424401493412,309.4183394833499,500.0,22019.338289896186,,,0.0501714444196415,0.054560669607212696,1.4332379540377713,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,0.11369157412663915,0.8863084258733609,4.0,8.0,8.0,0.19782846423873854,0.01125235951350502,0.0029944908081505463
layered,block_precision_bfs,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.04767165600003409,443.3045335399946,270.4424525062025,500.0,9299.12175779414,,,0.060782276646314116,0.0671524970642899,1.5329305264180153,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,0.7153257050257559,0.2846742949742441,9.0,3.5555555555555554,8.0,0.10590611169699288,0.01181646757852291,0.002432577511722825
layered,rw_mh,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.005311835000043175,10.480784102261103,5.0901038928773,21.76758481369866,1973.1004638088184,,,0.46154288892248924,0.49354493707417907,8.853159216859508,0.2357142857142857,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,,,,,,,,
layered,mala_diag,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.022264322999944852,37.51932743725156,20.24061101987143,64.54755784137546,1685.1771076688249,,,0.2467906114602306,0.17264070661263908,3.9240018027600745,0.8914285714285715,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,,,,,,,,
layered,likelihood_weighting_sis,1,36,4.0,,0.15,0.3,0.1,uniform,prior,4,32,0.001525034999986019,372.8107345444753,372.8107345444753,372.8107345444753,244460.44487365408,372.8107345444753,0.7456214690889506,0.04818664160489013,0.07304451485332257,1.6980216671796058,,2.9346214619718247,0.014571461173359923,0.28062348281410343,0.09879032258064516,39,0.06190476190476191,4,1.5,3.0,1.5,,,,,,,,
layered,single_site_gibbs,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.06525858199995582,381.0324584778261,187.08097678313436,500.0,5838.809958789543,,,0.03928200830327315,0.07798842961125135,1.4911108712634602,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,0.0,1.0,32.0,1.0,1.0,0.23696756647576897,,
layered,block_depth,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.02058460599994305,413.0112887385865,211.04463433722506,500.0,20064.08520715573,,,0.053351049708734825,0.06812437721222772,1.5168198507665664,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,0.02226377268192334,0.9777362273180766,4.0,8.0,9.0,0.2571128766505194,0.01763897829246888,0.010035550107778927
layered,block_topological,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.02142427800004043,416.87009218955205,259.3006546333732,500.0,19457.836207538257,,,0.0465408526811768,0.06909028134256738,1.5849831964478402,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,0.062232492856151345,0.9377675071438487,4.0,8.0,8.0,0.24449963102659167,0.01526206991181243,0.00807747109233114
layered,block_random,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.022240166999949906,404.0710519722094,226.4373518278427,500.0,18168.5259815324,,,0.042794866367654456,0.061741037455141555,1.6182757976521132,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,0.13662251924111576,0.8633774807588842,4.0,8.0,8.0,0.20267693819155028,0.010965603130819918,0.006205942022876692
layered,block_precision_bfs,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.03921773399997619,455.5884315772987,325.32927627525373,500.0,11616.898405644122,,,0.0473011037841319,0.05819328294064102,1.5472425987146623,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,0.7786348917758513,0.22136510822414868,8.0,4.0,8.0,0.10951200330559835,0.005899511343604301,0.0025545636485346784
layered,rw_mh,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.005083485999989534,10.909985761443695,4.872630480420135,23.210552675805793,2146.1622519401362,,,0.36818275570084835,0.4509228834473614,7.947137119189535,0.2542857142857143,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,,,,,,,,
layered,mala_diag,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.018546722000110094,40.58123790287377,15.76905406667722,71.92758742359864,2188.054466047039,,,0.20188316703157275,0.20195430637650186,3.789057529152616,0.9042857142857142,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,,,,,,,,
layered,likelihood_weighting_sis,1,36,4.0,,0.15,0.3,0.1,shallow,prior,4,32,0.0015315449999206976,495.081742839474,495.081742839474,495.081742839474,323256.4128805285,495.081742839474,0.990163485678948,0.04836645859387994,0.08092729320460287,1.624616718129713,,3.1424433687326223,0.0167065626525647,0.2852425118612212,0.09274193548387097,39,0.06190476190476191,4,0.5,2.75,1.75,,,,,,,,
layered,single_site_gibbs,1,36,4.0,,0.15,0.3,0.1,deep,prior,4,32,0.06218240299995159,406.96519739262357,232.08581711129798,500.0,6544.700393661859,,,0.05944661309060285,0.07538661041610009,1.5745173010819122,,3.0327066534830873,0.015967220258519228,0.2852425118612212,0.09879032258064516,39,0.06190476190476191,4,1.5,1.0,0.75,0.0,1.0,32.0,1.0,1.0,0.23412613193982507,,
layered,block_depth,1,36,4.0,,0.15,0.3,0.1,deep,prior,4,32,0.023883297999987008,418.51354654414774,333.33109672935393,500.0,17523.27281367822,,,0.042186077078613424,0.06580740290404893,1.3954158924594047,,3.0327066534830873,0.015967220258519228,0.2852425118612212,0.09879032258064516,39,0.06190476190476191,4,1.5,1.0,0.75,0.03012704216240003,0.9698729578376,4.0,8.0,8.0,0.24449563077771547,0.013170440888021807,0.0071055888953016665
layered,block_topological,1,36,4.0,,0.15,0.3,0.1,deep,prior,4,32,0.021651152000004004,418.8746452080479,320.20561095097213,500.0,19346.52923816573,,,0.05392002528411272,0.06257670320421388,1.4167741479658074,,3.0327066534830873,0.015967220258519228,0.2852425118612212,0.09879032258064516,39,0.06190476190476191,4,1.5,1.0,0.75,0.03012704216240003,0.9698729578376,4.0,8.0,8.0,0.24449563077771547,0.01656886233544612,0.004723213630671641
